YEAR,STATE,EVENT,COUNT,FATALITIES,INJURIES,PROPDMG,CROPDMG
2000,south carolina,Rain & Fog,167,0,2,30.162,0.01
2000,south carolina,Thunder & Lightning,18,2,1,1.125,0
2000,south carolina,Tornado,23,1,6,0.515,0
2000,south carolina,Wind & Storm,300,1,13,0.713,0.045
2000,south dakota,Cold Weather,18,0,0,1.589,0
2000,south dakota,Excessive Heat,3,0,0,0,0
2000,south dakota,Fire and Volcano,38,1,1,0.055,0
2000,south dakota,Flood,5,0,0,0,0
2000,south dakota,Rain & Fog,442,0,0,4.293,2.525
2000,south dakota,Thunder & Lightning,9,0,0,0.181,0
2000,south dakota,Tornado,18,0,0,0.29,0
2000,south dakota,Wind & Storm,270,0,19,21.56907,0.25
2000,tennessee,Cold Weather,4,1,0,0,0
2000,tennessee,Flood,80,0,0,0.23,0
2000,tennessee,Rain & Fog,173,0,0,0.51107,0
2000,tennessee,Thunder & Lightning,14,0,3,1.276,0
2000,tennessee,Tornado,27,1,5,2.192,0.01
2000,tennessee,Wind & Storm,572,3,6,2.8385,2.649
2000,texas,Cold Weather,5,2,0,0.05,0
2000,texas,Excessive Heat,69,71,0,0.688,768.2
2000,texas,Fire and Volcano,4,0,2,0.055,0
2000,texas,Flood,467,9,12,32.314,0.99
2000,texas,Rain & Fog,1425,1,4,63.058,13.644
2000,texas,Thunder & Lightning,13,5,19,0.1945,0
2000,texas,Tornado,183,4,93,19.4725,0.08
2000,texas,Wind & Storm,751,6,16,180.1374,2.26
2000,utah,Cold Weather,22,0,11,0.08,0
2000,utah,Fire and Volcano,11,0,0,0,0
2000,utah,Flood,13,0,0,0.64,0.039
2000,utah,Landslide,6,3,4,0,0
2000,utah,Rain & Fog,25,0,0,0.01,0.001
2000,utah,Thunder & Lightning,10,3,12,0.4135,0
2000,utah,Tornado,8,0,0,0.101,0
2000,utah,Wind & Storm,27,2,4,2.703,0.187
2000,virginia,Cold Weather,22,1,0,0,0
2000,virginia,Dust Storm,1,0,0,0.003,0
2000,virginia,Excessive Heat,6,0,0,0,0
2000,virginia,Fire and Volcano,6,0,0,0,0
2000,virginia,Flood,151,1,6,1.368,0
2000,virginia,High Seas,4,0,0,0,0
2000,virginia,Rain & Fog,402,0,0,1.4325,0.185
2000,virginia,Thunder & Lightning,53,2,11,1.5174,0
2000,virginia,Tornado,30,0,1,0.5555,0
2000,virginia,Wind & Storm,408,3,33,5.4865,0.429
2000,NA,Fire and Volcano,1,0,0,0,0
2000,NA,Flood,3,0,0,0.01,0
2000,NA,High Seas,1,0,0,0,0
2000,NA,Rain & Fog,1,0,0,0,0
2000,NA,Tornado,7,0,0,0,0
2000,NA,Wind & Storm,3,0,0,0.2,0
2000,vermont,Cold Weather,20,1,2,0.307,0
2000,vermont,Excessive Heat,1,0,0,0,0
2000,vermont,Flood,41,0,0,3.227,0
2000,vermont,Rain & Fog,26,0,0,0.212,0
2000,vermont,Thunder & Lightning,3,0,1,0.075,0
2000,vermont,Wind & Storm,63,0,1,2.028,0
2000,washington,Cold Weather,27,0,0,0.065,0
2000,washington,Fire and Volcano,4,0,0,3.3,0
2000,washington,Flood,4,0,0,0.13,0
2000,washington,Landslide,2,1,1,0,0
2000,washington,Rain & Fog,14,0,15,0.193,0.02
2000,washington,Thunder & Lightning,3,0,1,0.9015,0.1
2000,washington,Tornado,8,0,0,0.11,0
2000,washington,Wind & Storm,38,2,4,6.507,0
2000,wisconsin,Cold Weather,39,0,0,0.01,0
2000,wisconsin,Excessive Heat,9,0,0,0,0
2000,wisconsin,Fire and Volcano,2,0,0,0.045,0
2000,wisconsin,Flood,119,1,5,45.73885,41.098
2000,wisconsin,Rain & Fog,391,1,38,119.06705,9.529
2000,wisconsin,Thunder & Lightning,29,1,4,0.669,0
2000,wisconsin,Tornado,39,0,16,7.983,0.597
2000,wisconsin,Wind & Storm,259,0,6,9.81035,1.778
2000,west virginia,Cold Weather,31,0,0,0,0
2000,west virginia,Excessive Heat,5,0,0,0,0
2000,west virginia,Fire and Volcano,6,0,0,0,0
2000,west virginia,Flood,97,3,0,11.0029,0
2000,west virginia,High Seas,4,0,0,0,0
2000,west virginia,Rain & Fog,92,1,0,0.003,0
2000,west virginia,Thunder & Lightning,1,0,0,0.075,0
2000,west virginia,Tornado,4,0,0,0.561,0
2000,west virginia,Wind & Storm,214,0,3,1.6395,0
2000,wyoming,Cold Weather,23,0,0,0.788,0
2000,wyoming,Fire and Volcano,14,1,1,0,0
2000,wyoming,Flood,5,0,0,0.02,0
2000,wyoming,Landslide,3,3,0,0,0
2000,wyoming,Rain & Fog,124,0,12,0.918,0
2000,wyoming,Thunder & Lightning,1,0,5,0,0
2000,wyoming,Tornado,6,0,0,0.03,0
2000,wyoming,Wind & Storm,62,0,30,0.826,0
2001,alaska,Cold Weather,81,2,3,0.074,0
2001,alaska,Fire and Volcano,4,0,0,1.6,0
2001,alaska,Flood,10,0,0,0.7495,0
2001,alaska,High Seas,1,0,0,0.18,0
2001,alaska,Landslide,14,7,4,0.044,0
2001,alaska,Rain & Fog,1,0,0,0.0025,0
2001,alaska,Wind & Storm,165,0,6,0.6871,0
2001,alabama,Cold Weather,17,0,0,0,0
2001,alabama,Excessive Heat,8,0,0,0,0
2001,alabama,Flood,64,0,4,1.148,0
2001,alabama,High Seas,1,1,0,0,0
2001,alabama,Rain & Fog,199,1,1,0.171,0.009
2001,alabama,Thunder & Lightning,31,2,20,1.205,0
2001,alabama,Tornado,77,6,107,14.841,0
2001,alabama,Wind & Storm,338,4,37,9.3935,0
2001,NA,Tornado,6,0,0,0,0
2001,NA,Wind & Storm,1,0,0,0,0
2001,NA,Wind & Storm,2,0,0,0,0
2001,arkansas,Excessive Heat,1,1,0,0,0
2001,arkansas,Flood,161,0,0,120.982,0.1
2001,arkansas,Rain & Fog,403,0,0,0.59583,0.018
2001,arkansas,Thunder & Lightning,11,0,4,0.227,0
2001,arkansas,Tornado,53,5,35,4.8481,0
2001,arkansas,Wind & Storm,472,0,3,3.7976,0
2001,NA,Flood,12,0,0,0.2,0
2001,NA,High Seas,11,0,0,0.02,0
2001,NA,Wind & Storm,1,0,0,0.05,0.07
2001,arizona,Cold Weather,14,0,0,0,0
2001,arizona,Fire and Volcano,1,0,0,0,0
2001,arizona,Flood,41,6,0,0.306,0
2001,arizona,Rain & Fog,38,0,8,0.155,0
2001,arizona,Thunder & Lightning,5,0,1,0.09,0
2001,arizona,Tornado,13,0,0,0,0
2001,arizona,Wind & Storm,107,2,18,6.116,0
2001,california,Cold Weather,204,1,65,0.175,31.9
2001,california,Dust Storm,1,0,0,0,0
2001,california,Excessive Heat,13,3,25,0,0
2001,california,Fire and Volcano,81,1,31,37.7088,0
2001,california,Flood,116,1,22,12.4075,0
2001,california,High Seas,11,7,15,0,0
2001,california,Landslide,3,0,0,0,0
2001,california,Rain & Fog,86,0,17,0.65,14.04
2001,california,Thunder & Lightning,12,2,4,1.877,0
2001,california,Tornado,34,0,0,0.46,0
2001,california,Wind & Storm,191,2,62,14.639,32.69
2001,california,NA,2,0,0,0,0
2001,colorado,Cold Weather,47,0,0,7.1,0.25
2001,colorado,Fire and Volcano,13,0,0,0,0
2001,colorado,Flood,63,0,0,1.142,0.1
2001,colorado,Landslide,3,2,1,0,0
2001,colorado,Rain & Fog,341,0,5,77.636,4.006
2001,colorado,Thunder & Lightning,30,3,19,1.50625,0
2001,colorado,Tornado,52,0,13,8.275,0
2001,colorado,Wind & Storm,180,0,19,12.966,0
2001,connecticut,Cold Weather,8,0,0,7,0
2001,connecticut,Excessive Heat,3,0,0,0,0
2001,connecticut,Flood,33,0,0,0.112,0
2001,connecticut,Rain & Fog,12,0,0,0,0
2001,connecticut,Thunder & Lightning,8,0,4,0.03,0
2001,connecticut,Tornado,5,0,1,0.495,0
2001,connecticut,Wind & Storm,41,0,0,0.121,0
2001,NA,Cold Weather,2,0,0,0,0
2001,NA,Excessive Heat,3,0,0,0,0
2001,NA,Flood,3,0,2,6,0
2001,NA,Rain & Fog,4,0,0,0,0
2001,NA,Tornado,2,0,0,0.002,0
2001,NA,Wind & Storm,7,0,3,0.047,0
2001,delaware,Cold Weather,7,0,0,0,0
2001,delaware,Excessive Heat,1,0,0,0,0
2001,delaware,Flood,13,0,0,1.1,0
2001,delaware,High Seas,15,1,32,0,0
2001,delaware,Landslide,1,0,0,0,0
2001,delaware,Rain & Fog,8,0,0,0,0
2001,delaware,Thunder & Lightning,10,0,3,0.528,0
2001,delaware,Tornado,1,0,0,0,0
2001,delaware,Wind & Storm,11,0,0,0,0
2001,florida,Cold Weather,17,1,0,0,99.98
2001,florida,Dust Storm,2,0,0,0.003,0
2001,florida,Excessive Heat,2,0,1,0,100
2001,florida,Fire and Volcano,13,0,1,0.2,0
2001,florida,Flood,43,2,0,33.91,0
2001,florida,High Seas,25,22,8,0,0
2001,florida,Rain & Fog,263,2,0,21.1,0
2001,florida,Thunder & Lightning,76,8,75,1.466,0
2001,florida,Tornado,204,2,29,14.8055,0.002
2001,florida,Wind & Storm,326,3,9,35.0504,0
2001,georgia,Cold Weather,6,0,0,0,0
2001,georgia,Excessive Heat,16,0,0,0,0
2001,georgia,Flood,62,1,0,3.989,0.05
2001,georgia,High Seas,4,0,0,0,0
2001,georgia,Rain & Fog,182,0,0,1.80395,0
2001,georgia,Thunder & Lightning,65,1,18,2.5585,0
2001,georgia,Tornado,20,0,23,4.667,0
2001,georgia,Wind & Storm,345,0,9,4.9598,0
2001,NA,Tornado,6,0,0,0,0
2001,NA,Wind & Storm,76,0,0,0,0
2001,NA,Fire and Volcano,1,0,1,0,0
2001,NA,Flood,3,0,0,0.405,0
2001,NA,High Seas,13,8,13,0.04,0
2001,NA,Thunder & Lightning,3,0,0,0.02,0
2001,NA,Tornado,4,0,0,0,0
2001,NA,Wind & Storm,7,1,0,1.6,0.55
2001,hawaii,Cold Weather,1,0,0,0,0
2001,hawaii,Excessive Heat,7,0,0,0,0
2001,hawaii,Fire and Volcano,10,0,3,0,0
2001,hawaii,Flood,132,1,1,0.03,0
2001,hawaii,High Seas,1,0,2,0,0
2001,hawaii,Rain & Fog,1,0,0,0,0
2001,hawaii,Tornado,4,0,0,0,0
2001,hawaii,Wind & Storm,17,0,0,0,0
2001,iowa,Cold Weather,7,1,0,0.925,0
2001,iowa,Excessive Heat,6,1,0,0,578.85
2001,iowa,Flood,101,0,1,25.2975,1.855
2001,iowa,Rain & Fog,800,0,2,15.55955,2.6695
2001,iowa,Thunder & Lightning,11,0,4,0.241,0
2001,iowa,Tornado,132,2,12,7.121,0.079
2001,iowa,Wind & Storm,495,1,23,22.2246,0.5315
2001,idaho,Cold Weather,68,1,6,0,0
2001,idaho,Excessive Heat,1,0,0,0,0
2001,idaho,Fire and Volcano,5,0,1,0,0
2001,idaho,Flood,8,0,0,0,0
2001,idaho,Rain & Fog,17,0,0,0,0
2001,idaho,Tornado,3,0,0,0,0
2001,idaho,Wind & Storm,39,0,0,0.234,0
2001,illinois,Cold Weather,5,0,0,0,0
2001,illinois,Excessive Heat,15,36,0,0,0
2001,illinois,Flood,146,1,0,38.428,0
2001,illinois,Rain & Fog,204,0,0,0.1,0
2001,illinois,Thunder & Lightning,17,5,1,0.2115,0
2001,illinois,Tornado,28,0,3,7.8,0
2001,illinois,Wind & Storm,475,2,30,11.7082,0
2001,indiana,Cold Weather,5,0,0,0,0
2001,indiana,Flood,111,2,0,0.115,0
2001,indiana,High Seas,1,1,0,0,0
2001,indiana,Rain & Fog,269,1,0,0.016,0.02
2001,indiana,Thunder & Lightning,29,1,6,1.828,0
2001,indiana,Tornado,34,2,24,19.386,0
2001,indiana,Wind & Storm,423,0,6,2.37835,0
2001,kansas,Cold Weather,13,0,0,0,0
2001,kansas,Excessive Heat,6,0,0,0,0
2001,kansas,Flood,129,1,0,2.285,0.35
2001,kansas,Rain & Fog,1759,1,0,0.708,1.4
2001,kansas,Thunder & Lightning,30,0,0,3.1735,3.00E-04
2001,kansas,Tornado,122,1,31,47.092,0
2001,kansas,Wind & Storm,840,6,18,10.47375,3.5
2001,kentucky,Cold Weather,13,0,0,0,0
2001,kentucky,Excessive Heat,3,0,0,0,0
2001,kentucky,Flood,150,2,5,17.576,0.5
2001,kentucky,Landslide,1,0,0,0,0
2001,kentucky,Rain & Fog,108,0,0,0.034,0
2001,kentucky,Thunder & Lightning,4,0,1,0.025,0
2001,kentucky,Tornado,8,0,14,18.265,0.08
2001,kentucky,Wind & Storm,492,2,11,1.548,0.01
2001,louisiana,Excessive Heat,1,1,0,0,0
2001,louisiana,Flood,140,0,0,30.725,0
2001,louisiana,Rain & Fog,102,0,0,0.115,0.9
2001,louisiana,Thunder & Lightning,19,1,1,1.41475,0
2001,louisiana,Tornado,41,1,3,1.1945,0
2001,louisiana,Wind & Storm,316,1,15,5.86925,0
2001,NA,Wind & Storm,2,0,0,0,0
2001,NA,Wind & Storm,13,0,0,0,0
2001,NA,Tornado,1,0,0,0,0
2001,NA,Wind & Storm,2,0,0,0,0
2001,massachusetts,Cold Weather,7,0,0,11.25,0
2001,massachusetts,Excessive Heat,5,0,0,0,0
2001,massachusetts,Flood,14,0,0,25,0
2001,massachusetts,Rain & Fog,51,0,0,0.015,0
2001,massachusetts,Thunder & Lightning,15,1,2,2.522,0
2001,massachusetts,Tornado,2,0,0,0.025,0
2001,massachusetts,Wind & Storm,84,0,1,0.349,0
2001,maryland,Cold Weather,14,0,0,0,0
2001,maryland,Excessive Heat,8,5,0,0,0
2001,maryland,Fire and Volcano,4,0,0,0,0
2001,maryland,Flood,27,0,0,0.46,0
2001,maryland,High Seas,10,0,0,0,0
2001,maryland,Rain & Fog,103,0,0,0.005,0
2001,maryland,Thunder & Lightning,29,0,5,3.729,0.005
2001,maryland,Tornado,19,2,55,102.099,0
2001,maryland,Wind & Storm,134,0,6,1.0235,0
2001,maine,Cold Weather,26,1,0,0,0
2001,maine,Excessive Heat,5,0,0,0,0
2001,maine,Flood,8,0,0,0.065,0
2001,maine,Rain & Fog,22,0,24,0,0
2001,maine,Thunder & Lightning,19,0,9,0.239,0
2001,maine,Tornado,3,0,1,0,0
2001,maine,Wind & Storm,62,1,0,0.305,0
2001,michigan,Cold Weather,20,1,3,0.079,0
2001,michigan,Dust Storm,1,0,0,0,0
2001,michigan,Excessive Heat,4,1,200,0,150
2001,michigan,Flood,105,3,0,6.094,2.36
2001,michigan,High Seas,2,2,0,0,0
2001,michigan,Rain & Fog,164,0,0,0.655,0.44
2001,michigan,Thunder & Lightning,14,1,2,1.08,0
2001,michigan,Tornado,44,0,8,28.0672,0.49
2001,michigan,Wind & Storm,345,1,10,7.7325,0.455
2001,minnesota,Cold Weather,16,0,0,0,0
2001,minnesota,Excessive Heat,8,11,0,0,0
2001,minnesota,Flood,97,3,1,244.074,0.0065
2001,minnesota,Rain & Fog,622,0,0,57.08325,2.0358
2001,minnesota,Thunder & Lightning,13,0,27,0.854,0
2001,minnesota,Tornado,98,0,13,57.887,0
2001,minnesota,Wind & Storm,436,0,0,48.32235,9.005
2001,missouri,Cold Weather,9,1,0,0,0
2001,missouri,Excessive Heat,17,30,213,0,0
2001,missouri,Flood,188,3,7,1.775,0
2001,missouri,Rain & Fog,640,0,0,1051.7472,0
2001,missouri,Thunder & Lightning,10,0,0,0.32,0
2001,missouri,Tornado,42,1,12,16.646,0.75
2001,missouri,Wind & Storm,499,0,37,9.527,0
2001,mississippi,Excessive Heat,2,1,5,0,0
2001,mississippi,Flood,183,1,0,10.615,0
2001,mississippi,Rain & Fog,211,0,0,1.28015,0
2001,mississippi,Thunder & Lightning,12,1,11,0.35,0
2001,mississippi,Tornado,86,12,204,82.679,0.003
2001,mississippi,Wind & Storm,469,2,8,31.35675,0
2001,montana,Cold Weather,135,1,2,2.304,0
2001,montana,Fire and Volcano,7,0,3,0.055,0
2001,montana,Flood,61,0,0,0.065,0.015
2001,montana,Landslide,1,0,1,0,0
2001,montana,Rain & Fog,562,0,0,0.16,0.755
2001,montana,Thunder & Lightning,1,0,3,0,0
2001,montana,Tornado,17,0,0,0,0
2001,montana,Wind & Storm,351,0,4,1.861,0.755
2001,north carolina,Cold Weather,22,0,0,0,0
2001,north carolina,Excessive Heat,10,1,0,0,0
2001,north carolina,Flood,80,0,3,4.255,7.5
2001,north carolina,Rain & Fog,161,0,2,0.031,0
2001,north carolina,Thunder & Lightning,33,0,8,1.277,2
2001,north carolina,Tornado,16,0,3,0.316,0
2001,north carolina,Wind & Storm,241,1,5,2.812,0.04
2001,north dakota,Cold Weather,7,0,0,0,0
2001,north dakota,Excessive Heat,6,0,0,0,0
2001,north dakota,Flood,53,0,3,62.9765,0
2001,north dakota,Rain & Fog,412,0,1,236.2145,35
2001,north dakota,Thunder & Lightning,5,0,0,0.09,0
2001,north dakota,Tornado,70,0,1,2.15,0
2001,north dakota,Wind & Storm,260,0,13,20.562,0
2001,nebraska,Cold Weather,4,0,0,0,0
2001,nebraska,Excessive Heat,2,1,0,0,0
2001,nebraska,Flood,30,0,0,0.291,0.1
2001,nebraska,Rain & Fog,840,0,16,553.41,9.96
2001,nebraska,Thunder & Lightning,10,1,2,0.321,0
2001,nebraska,Tornado,77,0,9,10.403,5.756
2001,nebraska,Wind & Storm,304,0,1,17.04712,5.523
2001,new hampshire,Cold Weather,28,0,1,5.7,0
2001,new hampshire,Excessive Heat,5,0,0,0,0
2001,new hampshire,Flood,8,0,0,0,0
2001,new hampshire,Rain & Fog,23,0,0,0,0
2001,new hampshire,Thunder & Lightning,16,0,1,0.325,0
2001,new hampshire,Wind & Storm,30,0,0,0.21,0
2001,new jersey,Cold Weather,17,0,0,0,0
2001,new jersey,Excessive Heat,10,2,0,0,0
2001,new jersey,Fire and Volcano,20,0,0,0,0
2001,new jersey,Flood,54,0,0,0,0
2001,new jersey,High Seas,13,0,7,0,0
2001,new jersey,Landslide,2,0,0,0,0
2001,new jersey,Rain & Fog,65,0,0,0,0
2001,new jersey,Thunder & Lightning,59,2,19,1.364,0
2001,new jersey,Tornado,4,0,0,1.015,0
2001,new jersey,Wind & Storm,98,0,11,0.125,0
2001,new mexico,Cold Weather,4,0,0,0,0
2001,new mexico,Flood,13,0,0,4.23,0
2001,new mexico,Rain & Fog,69,0,0,0.24,0.04
2001,new mexico,Thunder & Lightning,3,0,1,0.13,0
2001,new mexico,Tornado,12,0,0,0,0
2001,new mexico,Wind & Storm,37,2,11,0.883,0
2001,new mexico,NA,1,0,4,0,0
2001,nevada,Cold Weather,39,0,0,0,0
2001,nevada,Excessive Heat,1,1,0,0,0
2001,nevada,Fire and Volcano,2,0,0,0,0
2001,nevada,Flood,7,0,0,0.01,0
2001,nevada,Rain & Fog,10,0,0,0,0
2001,nevada,Thunder & Lightning,1,0,0,0.002,0
2001,nevada,Tornado,1,0,0,0,0
2001,nevada,Wind & Storm,51,0,1,0.2687,0
2001,new york,Cold Weather,51,0,0,24.083,0
2001,new york,Dust Storm,2,0,0,0,0
2001,new york,Excessive Heat,7,4,1,0,0
2001,new york,Fire and Volcano,4,0,2,0.102,0
2001,new york,Flood,76,0,1,2.229,0
2001,new york,High Seas,2,5,0,0,0
2001,new york,Landslide,4,0,0,1.125,0
2001,new york,Rain & Fog,82,0,0,0.497,1.7
2001,new york,Thunder & Lightning,41,0,31,0.776,0
2001,new york,Tornado,6,0,0,0.001,0
2001,new york,Wind & Storm,246,0,15,8.049,0.1
2001,ohio,Cold Weather,11,0,0,1.67,0
2001,ohio,Excessive Heat,2,0,0,0,0
2001,ohio,Flood,134,3,1,12.704,0
2001,ohio,Rain & Fog,196,2,4,71.235,0
2001,ohio,Thunder & Lightning,16,2,5,1.003,0
2001,ohio,Tornado,28,0,1,3.109,0
2001,ohio,Wind & Storm,318,1,10,7.9575,0
2001,oklahoma,Cold Weather,4,0,0,0,0
2001,oklahoma,Dust Storm,1,0,0,0.02,0
2001,oklahoma,Excessive Heat,3,9,0,0,0
2001,oklahoma,Flood,94,0,3,0.4,0
2001,oklahoma,Rain & Fog,788,0,0,2.2546,0
2001,oklahoma,Thunder & Lightning,23,0,10,3.0695,0
2001,oklahoma,Tornado,74,1,16,105.7675,0
2001,oklahoma,Wind & Storm,844,2,10,41.17121,0.025
2001,oregon,Cold Weather,53,0,0,0.25,0
2001,oregon,Fire and Volcano,24,0,0,4.3,0
2001,oregon,Flood,6,0,0,0.005,0
2001,oregon,Rain & Fog,33,0,1,0.034,0.095
2001,oregon,Thunder & Lightning,12,0,0,0.17,0
2001,oregon,Tornado,5,0,0,0,0
2001,oregon,Wind & Storm,80,0,8,0.596,0
2001,pennsylvania,Cold Weather,34,0,0,1.445,0
2001,pennsylvania,Dust Storm,1,0,1,0,0
2001,pennsylvania,Excessive Heat,10,28,0,0,0
2001,pennsylvania,Fire and Volcano,4,0,0,0,0
2001,pennsylvania,Flood,72,1,0,62.996,0
2001,pennsylvania,High Seas,8,0,0,0,0
2001,pennsylvania,Rain & Fog,126,0,0,0.01,2.005
2001,pennsylvania,Thunder & Lightning,26,2,10,0.731,0
2001,pennsylvania,Tornado,17,0,0,1.235,0
2001,pennsylvania,Wind & Storm,379,0,21,2.48985,0
2001,NA,Tornado,1,0,0,0,0
2001,NA,Fire and Volcano,1,0,0,0.3,0
2001,NA,Flood,74,4,2,205.895,29.2
2001,NA,High Seas,2,4,0,0,0
2001,NA,Rain & Fog,11,1,0,0.02,0
2001,NA,Thunder & Lightning,3,2,1,0.01,0
2001,NA,Tornado,5,0,0,0.02,0
2001,NA,Wind & Storm,15,0,1,5.62,2.1
2001,NA,Tornado,1,0,0,0,0
2001,rhode island,Cold Weather,5,0,0,10.6,0
2001,rhode island,Excessive Heat,3,0,0,0,0
2001,rhode island,Flood,7,0,0,3.005,0
2001,rhode island,Rain & Fog,8,0,0,0,0
2001,rhode island,Thunder & Lightning,5,0,4,0.19,0
2001,rhode island,Wind & Storm,5,0,0,0,0
2001,south carolina,Cold Weather,3,0,0,0,0.05
2001,south carolina,Excessive Heat,14,0,0,0,0
2001,south carolina,Flood,28,2,0,0.075,0
2001,south carolina,Rain & Fog,83,1,10,0.015,0
2001,south carolina,Thunder & Lightning,25,1,6,2.848,0
2001,south carolina,Tornado,18,0,39,8.8,0
2001,south carolina,Wind & Storm,236,0,3,2.181,0
2001,south dakota,Cold Weather,6,0,0,0.12,0
2001,south dakota,Fire and Volcano,1,0,0,0,0
2001,south dakota,Flood,27,0,0,7.565,0
2001,south dakota,Rain & Fog,503,0,2,22.12,4.36
2001,south dakota,Thunder & Lightning,19,2,4,0.629,0
2001,south dakota,Tornado,40,0,0,0.415,0
2001,south dakota,Wind & Storm,272,0,8,4.87,0
2001,tennessee,Cold Weather,1,0,0,0,0
2001,tennessee,Flood,119,1,6,3.554,0
2001,tennessee,Rain & Fog,141,0,0,0.00566,0
2001,tennessee,Thunder & Lightning,12,1,15,0.0535,0
2001,tennessee,Tornado,17,3,14,4.9,0.002
2001,tennessee,Wind & Storm,585,1,10,3.4905,2.545
2001,texas,Cold Weather,7,0,0,0,0
2001,texas,Dust Storm,1,0,0,0,0
2001,texas,Excessive Heat,38,20,0,0,445.01
2001,texas,Flood,537,9,233,22.748,0.87
2001,texas,Rain & Fog,1264,0,0,249.56,117.805
2001,texas,Thunder & Lightning,21,1,6,1.4453,0
2001,texas,Tornado,182,0,49,40.235,0.235
2001,texas,Wind & Storm,810,24,26,5198.1915,5.66
2001,utah,Cold Weather,19,1,10,0.1,0
2001,utah,Flood,28,1,0,0.148,0.036
2001,utah,Landslide,3,5,0,0,0
2001,utah,Rain & Fog,23,1,0,0.1065,0.012
2001,utah,Thunder & Lightning,1,0,1,0,0
2001,utah,Tornado,7,0,0,0,0
2001,utah,Wind & Storm,37,4,16,5.491,0.575
2001,virginia,Cold Weather,15,0,0,0,0
2001,virginia,Excessive Heat,5,0,0,0,0
2001,virginia,Fire and Volcano,2,0,0,0,0
2001,virginia,Flood,137,1,0,19.484,0
2001,virginia,High Seas,1,0,0,0,0
2001,virginia,Rain & Fog,186,0,0,0.571,0
2001,virginia,Thunder & Lightning,33,3,6,1.623,0.0025
2001,virginia,Tornado,25,0,4,3.4296,0
2001,virginia,Wind & Storm,280,0,5,1.7227,0.42
2001,NA,Fire and Volcano,5,0,0,0.237,0
2001,NA,Flood,3,0,0,0.06,0
2001,NA,High Seas,1,1,1,0,0
2001,NA,Tornado,5,0,0,0,0
2001,NA,Wind & Storm,3,0,0,0.02,0
2001,vermont,Cold Weather,15,0,0,0.289,0
2001,vermont,Flood,10,0,0,0.077,0
2001,vermont,Rain & Fog,40,0,0,0.306,0
2001,vermont,Thunder & Lightning,5,0,0,0.076,0
2001,vermont,Wind & Storm,66,1,2,3.293,0
2001,washington,Cold Weather,28,0,0,0.125,0
2001,washington,Excessive Heat,1,0,0,0,0
2001,washington,Fire and Volcano,3,4,6,1.1,0
2001,washington,Flood,5,1,0,1.69,0
2001,washington,Landslide,3,2,0,0.2,0
2001,washington,Rain & Fog,46,1,3,0.355,94.5
2001,washington,Thunder & Lightning,4,0,0,0.025,0
2001,washington,Tornado,5,0,0,0.1,0
2001,washington,Wind & Storm,53,3,10,4.008,1
2001,wisconsin,Cold Weather,20,0,0,0,0
2001,wisconsin,Excessive Heat,11,10,0,0,0
2001,wisconsin,Flood,40,0,0,25.8655,0
2001,wisconsin,Rain & Fog,325,0,0,24.00875,0.129
2001,wisconsin,Thunder & Lightning,24,1,7,1.537,0
2001,wisconsin,Tornado,26,2,17,11.3605,0.0135
2001,wisconsin,Wind & Storm,329,0,8,27.1415,0.7735
2001,west virginia,Cold Weather,23,0,0,0,0
2001,west virginia,Excessive Heat,5,0,0,0,0
2001,west virginia,Fire and Volcano,8,0,0,0,0
2001,west virginia,Flood,93,3,2,211.688,0
2001,west virginia,High Seas,2,2,0,0,0
2001,west virginia,Rain & Fog,122,0,0,0.238,0
2001,west virginia,Thunder & Lightning,3,0,9,0.162,0
2001,west virginia,Tornado,1,0,0,0.175,0
2001,west virginia,Wind & Storm,129,0,0,0.838,0
2001,west virginia,NA,1,0,0,0,0
2001,wyoming,Cold Weather,13,0,0,0.45,0
2001,wyoming,Fire and Volcano,10,0,0,0.07,0
2001,wyoming,Flood,19,0,0,0.818,0
2001,wyoming,Landslide,2,2,0,0,0
2001,wyoming,Rain & Fog,161,0,4,0.11,0
2001,wyoming,Thunder & Lightning,6,0,6,0.25,0
2001,wyoming,Tornado,27,0,2,0,0
2001,wyoming,Wind & Storm,75,0,7,0.172,0
2002,alaska,Cold Weather,106,0,0,0,0
2002,alaska,Fire and Volcano,3,0,0,0.04,0
2002,alaska,Flood,26,3,0,31.163,0
2002,alaska,Landslide,5,4,2,0.011,0
2002,alaska,Tornado,3,0,0,0,0
2002,alaska,Wind & Storm,177,0,2,1.3301,0
2002,alabama,Cold Weather,7,0,0,0,0
2002,alabama,Excessive Heat,23,0,0,0,0
2002,alabama,Flood,38,0,0,7.192,0
2002,alabama,High Seas,3,2,2,0,0
2002,alabama,Rain & Fog,236,0,0,1.205,0
2002,alabama,Thunder & Lightning,52,6,23,0.965,0
2002,alabama,Tornado,55,13,131,17.343,0.003
2002,alabama,Wind & Storm,277,0,2,10.052,0
2002,NA,Tornado,63,0,0,0,0
2002,NA,Wind & Storm,51,0,0,0,0
2002,NA,Tornado,9,0,1,0,0
2002,NA,Wind & Storm,173,0,0,0,0
2002,arkansas,Cold Weather,3,0,0,0,0
2002,arkansas,Excessive Heat,1,1,1,0,0
2002,arkansas,Flood,134,2,1,0.3465,0.055
2002,arkansas,Rain & Fog,282,0,0,3.10588,0
2002,arkansas,Thunder & Lightning,13,1,2,0.181,0
2002,arkansas,Tornado,43,1,17,0.675,1.00E-05
2002,arkansas,Wind & Storm,306,1,7,15.9635,0
